ID,place_id,afe_find_id,Location,Status,Denomination,Issuer,Mint,Date,References,Remarks,Bibliography
3992,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Domitianus,Roma,96,"RIC 2.1 (2 ed.), 819 RIC 2 (1 ed.), 197Weight3.19BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 134 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 136CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=3992













","



Detailed Result








































ID: 3992


Name
Value


ID3992LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerDomitianusMintRomaDate96ReferencesRIC 2.1 (2 ed.), 819 RIC 2 (1 ed.), 197Weight3.19","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 134 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 136CollectionLandesmuseum Oldenburg"
3993,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Domitianus,Roma,83-96,"RIC 2.1 (2 ed.), 158 /// 821 RIC 2 (1 ed.), 197-Typ",Gewichtsverlust durch sekundäre BehandlungWeight1.99,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 135 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 97CollectionLandesmuseum Oldenburg"
3994,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Domitianus,Roma,83-96,"RIC 2.1 (2 ed.), 158 /// 821 RIC 2 (1 ed.), 197-Typ",AusgebrochenWeight1.43,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 136 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 98CollectionLandesmuseum Oldenburg"
3995,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Domitianus,Roma,83-96,"RIC 2.1 (2 ed.), 158 /// 818 RIC 2 (1 ed.), 197 B-Typ",AusgebrochenWeight1.51,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 137 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 94CollectionLandesmuseum Oldenburg"
3996,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Domitianus,Roma,82-83,"RIC 2 (1 ed.), 213 RIC 2.1 (2 ed.), 153Weight3.46BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 138 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 137CollectionSchlossmuseum Jever 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=3996













","



Detailed Result








































ID: 3996


Name
Value


ID3996LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerDomitianusIssued forDomitiaMintRomaDate82-83ReferencesRIC 2 (1 ed.), 213 RIC 2.1 (2 ed.), 153Weight3.46","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 138 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 137CollectionSchlossmuseum Jever"
3997,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,96,"RIC 2 (1 ed.), 3Weight2.99BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 139 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 138CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=3997













","



Detailed Result








































ID: 3997


Name
Value


ID3997LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate96ReferencesRIC 2 (1 ed.), 3Weight2.99","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 139 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 138CollectionLandesmuseum Oldenburg"
3998,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,96,"RIC 2 (1 ed.), 3",Gewichtsverlust durch sekundäre BehandlungWeight2.1,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 140 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 139CollectionLandesmuseum Oldenburg"
3999,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,96,"RIC 2 (1 ed.), 9Weight3.28BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 141 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 140CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=3999













","



Detailed Result








































ID: 3999


Name
Value


ID3999LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate96ReferencesRIC 2 (1 ed.), 9Weight3.28","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 141 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 140CollectionLandesmuseum Oldenburg"
4000,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 14Weight3.39BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 142 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 141CollectionSchlossmuseum Jever 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4000













","



Detailed Result








































ID: 4000


Name
Value


ID4000LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97ReferencesRIC 2 (1 ed.), 14Weight3.39","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 142 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 141CollectionSchlossmuseum Jever"
4001,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 16Weight3.22BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 143 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 142CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4001













","



Detailed Result








































ID: 4001


Name
Value


ID4001LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97ReferencesRIC 2 (1 ed.), 16Weight3.22","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 143 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 142CollectionLandesmuseum Oldenburg"
4002,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 16Weight3.01BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 144 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 143CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4002













","



Detailed Result








































ID: 4002


Name
Value


ID4002LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97ReferencesRIC 2 (1 ed.), 16Weight3.01","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 144 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 143CollectionLandesmuseum Oldenburg"
4003,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 16Weight3.2BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 145 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 144CollectionSchlossmuseum Jever 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4003













","



Detailed Result








































ID: 4003


Name
Value


ID4003LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97ReferencesRIC 2 (1 ed.), 16Weight3.2","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 145 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 144CollectionSchlossmuseum Jever"
4004,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 16",Gewichtsverlust durch sekundäre BehandlungWeight2.72,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 146 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 145CollectionLandesmuseum Oldenburg"
4005,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 23",Nur in der Literatur nachgewiesen,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 147 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 146"
4006,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 25Weight3.07BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 148 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 147CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4006













","



Detailed Result








































ID: 4006


Name
Value


ID4006LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97ReferencesRIC 2 (1 ed.), 25Weight3.07","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 148 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 147CollectionLandesmuseum Oldenburg"
4007,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 26Weight3.37BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 149 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 147aCollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4007













","



Detailed Result








































ID: 4007


Name
Value


ID4007LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97ReferencesRIC 2 (1 ed.), 26Weight3.37","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 149 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 147aCollectionLandesmuseum Oldenburg"
4008,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,97,"RIC 2 (1 ed.), 31Weight3.33BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 150 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 148CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4008













","



Detailed Result








































ID: 4008


Name
Value


ID4008LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate97ReferencesRIC 2 (1 ed.), 31Weight3.33","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 150 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 148CollectionLandesmuseum Oldenburg"
4009,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,98,"RIC 2 (1 ed.), 44",AusgebrochenWeight1.78,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 151 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 149CollectionLandesmuseum Oldenburg"
4010,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Nerva,Roma,98,"RIC 2 (1 ed.), 47Weight3.03BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 152 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 150CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4010













","



Detailed Result








































ID: 4010


Name
Value


ID4010LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerNervaMintRomaDate98ReferencesRIC 2 (1 ed.), 47Weight3.03","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 152 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 150CollectionLandesmuseum Oldenburg"
4011,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Traianus,Roma,98-99,"RIC 2 (1 ed.), 6Weight3.66BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 153 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 151CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4011













","



Detailed Result








































ID: 4011


Name
Value


ID4011LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerTraianusMintRomaDate98-99ReferencesRIC 2 (1 ed.), 6Weight3.66","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 153 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 151CollectionLandesmuseum Oldenburg"
4012,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Traianus,Roma,98-99,"RIC 2 (1 ed.), 9",Gewichtsverlust durch sekundäre BehandlungWeight2.41,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 154 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 152CollectionLandesmuseum Oldenburg"
4013,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Traianus,Roma,98-99,"RIC 2 (1 ed.), 11",Gewichtsverlust durch sekundäre BehandlungWeight2.61,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 155 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 153CollectionLandesmuseum Oldenburg"
4014,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Traianus,Roma,98-99,"RIC 2 (1 ed.), 12Weight3.39BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 156 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 154CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4014













","



Detailed Result








































ID: 4014


Name
Value


ID4014LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerTraianusMintRomaDate98-99ReferencesRIC 2 (1 ed.), 12Weight3.39","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 156 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 154CollectionLandesmuseum Oldenburg"
4015,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Traianus,Roma,98-99,"RIC 2 (1 ed.), 13",Gewichtsverlust durch sekundäre BehandlungWeight2.61,"FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 157 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 155CollectionLandesmuseum Oldenburg"
4016,1208,1811,"Jever, Jever (Schatzfund",Official,Denarius,Traianus,Roma,98-99,"RIC 2 (1 ed.), 17Weight3.05BibliographyFMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 158 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 156CollectionLandesmuseum Oldenburg 




                Export CSV
            



    URL: http://afe.dainst.org/coin?afeid=4016













","



Detailed Result








































ID: 4016


Name
Value


ID4016LocationJever, Jever (Schatzfund)StatusOfficialDenominationDenariusIssuerTraianusMintRomaDate98-99ReferencesRIC 2 (1 ed.), 17Weight3.05","FMRD VII, Die Fundmünzen der Römischen Zeit in Deutschland. Abteilung VII Niedersachen und Bremen. Bd. 1–3: Osnabrück, Aurich, Oldenburg (Berlin 1988), 3019, 158 Zedelius, Jever, Der große römische Denarschatz von Jever (1850), Niedersachsen. Studien zur Sachsenforschung 3, 1982, 315–355, 156CollectionLandesmuseum Oldenburg"
